episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,seed,K_vocab
480,-141.72446509343226,-47.24148836447742,-47.24148836447742,-47.24148836447742,-47.24148836447742,50,150,nan,1,4
481,-91.73514918077878,-30.578383060259593,-30.578383060259593,-30.578383060259593,-30.578383060259593,50,150,nan,1,4
482,-75.75933695958653,-25.25311231986218,-25.25311231986218,-25.25311231986218,-25.25311231986218,50,150,nan,1,4
483,-141.99962778852364,-47.333209262841216,-47.33320926284121,-47.33320926284121,-47.33320926284121,50,150,nan,1,4
484,-60.82992834717301,-20.276642782391004,-20.276642782391004,-20.276642782391004,-20.276642782391004,50,150,nan,1,4
485,-342.3217672054328,-114.10725573514428,-113.27392240181094,-114.27392240181094,-114.77392240181094,50,150,nan,1,4
486,-164.55808053663895,-54.85269351221299,-54.85269351221299,-54.85269351221299,-54.85269351221299,50,150,nan,1,4
487,-92.97880516904155,-30.992935056347182,-30.992935056347182,-30.992935056347182,-30.992935056347182,50,150,nan,1,4
488,-126.7903820905222,-42.26346069684073,-42.26346069684073,-42.26346069684073,-42.26346069684073,50,150,nan,1,4
489,-265.4954016539921,-88.49846721799736,-88.49846721799736,-88.49846721799736,-88.49846721799736,50,150,nan,1,4
490,-195.5308405945624,-65.17694686485413,-64.8436135315208,-65.3436135315208,-65.3436135315208,50,150,nan,1,4
491,-83.97170017952836,-27.990566726509453,-27.990566726509453,-27.990566726509453,-27.990566726509453,50,150,nan,1,4
492,-228.56838564641888,-76.18946188213963,-76.18946188213963,-76.18946188213963,-76.18946188213963,50,150,nan,1,4
493,-88.03118448172157,-29.343728160573857,-29.343728160573857,-29.343728160573857,-29.343728160573857,50,150,nan,1,4
494,-149.697035432424,-49.899011810808,-49.899011810808005,-49.899011810808005,-49.899011810808005,50,150,nan,1,4
495,-148.98431038043034,-49.66143679347678,-49.66143679347678,-49.66143679347678,-49.66143679347678,50,150,nan,1,4
496,-107.91759472167283,-35.97253157389094,-35.97253157389094,-35.47253157389094,-36.47253157389094,50,150,nan,1,4
497,-198.3602234964091,-66.12007449880304,-66.12007449880304,-66.12007449880304,-66.12007449880304,50,150,nan,1,4
498,-92.69017213415755,-30.896724044719182,-30.896724044719182,-30.896724044719182,-30.896724044719182,50,150,nan,1,4
499,-121.1877245969878,-40.39590819899593,-40.562574865662604,-40.062574865662604,-40.562574865662604,50,150,nan,1,4
500,-156.8556089803855,-52.28520299346184,-52.28520299346184,-52.28520299346184,-52.28520299346184,50,150,nan,1,4
501,-124.52486802852255,-41.50828934284085,-41.50828934284085,-41.50828934284085,-41.50828934284085,50,150,nan,1,4
502,-128.58969879543903,-42.86323293181301,-42.86323293181301,-42.86323293181301,-42.86323293181301,50,150,nan,1,4
503,-58.3356479840404,-19.445215994680133,-19.445215994680133,-19.445215994680133,-19.445215994680133,50,150,nan,1,4
504,-150.2995324572513,-50.0998441524171,-50.0998441524171,-50.0998441524171,-50.0998441524171,50,150,nan,1,4
505,-95.79443568515961,-31.93147856171987,-31.93147856171987,-31.93147856171987,-31.93147856171987,50,150,nan,1,4
506,-172.31178225098128,-57.43726075032709,-57.43726075032709,-57.43726075032709,-57.43726075032709,50,150,nan,1,4
507,-144.78693242649976,-48.262310808833256,-48.42897747549993,-48.42897747549993,-47.92897747549991,50,150,nan,1,4
508,-187.43343596479355,-62.47781198826451,-62.47781198826451,-62.47781198826451,-62.47781198826451,50,150,nan,1,4
509,-180.73207000840398,-60.24402333613466,-60.24402333613466,-60.24402333613466,-60.24402333613466,50,150,nan,1,4
510,-148.04096896204044,-49.34698965401348,-49.34698965401348,-49.34698965401348,-49.34698965401348,50,150,nan,1,4
511,-232.62131631650814,-77.54043877216938,-77.54043877216938,-77.54043877216938,-77.54043877216938,50,150,nan,1,4
512,-84.43402352707346,-28.144674509024487,-28.144674509024487,-28.144674509024487,-28.144674509024487,50,150,nan,1,4
513,-157.92940490037628,-52.6431349667921,-52.80980163345876,-52.30980163345876,-52.80980163345876,50,150,nan,1,4
514,-161.31586987464635,-53.771956624882115,-53.771956624882115,-53.771956624882115,-53.771956624882115,50,150,nan,1,4
515,-123.8044087613015,-41.26813625376717,-41.26813625376717,-41.26813625376717,-41.26813625376717,50,150,nan,1,4
516,-144.4337866943087,-48.14459556476957,-48.144595564769574,-48.144595564769574,-48.144595564769574,50,150,nan,1,4
517,-237.08940762419672,-79.02980254139891,-79.02980254139891,-79.02980254139891,-79.02980254139891,50,150,nan,1,4
518,-98.58244376007144,-32.86081458669048,-32.86081458669048,-32.86081458669048,-32.86081458669048,50,150,nan,1,4
519,-119.93934348804443,-39.979781162681476,-39.979781162681476,-39.979781162681476,-39.979781162681476,50,150,nan,1,4
520,-153.84822984070288,-51.28274328023429,-51.28274328023429,-51.28274328023429,-51.28274328023429,50,150,nan,1,4
521,-227.07624082443655,-75.69208027481218,-75.69208027481218,-75.69208027481218,-75.69208027481218,50,150,nan,1,4
522,-108.00546916358621,-36.001823054528735,-36.001823054528735,-36.001823054528735,-36.001823054528735,50,150,nan,1,4
523,-60.29903169514252,-20.09967723171417,-20.09967723171417,-20.09967723171417,-20.09967723171417,50,150,nan,1,4
524,-117.75380826886357,-39.25126942295452,-39.25126942295452,-39.25126942295452,-39.25126942295452,50,150,nan,1,4
525,-126.08564375331494,-42.02854791777165,-42.02854791777165,-42.02854791777165,-42.02854791777165,50,150,nan,1,4
526,-116.3701648043422,-38.790054934780734,-38.456721601447406,-38.9567216014474,-38.9567216014474,50,150,nan,1,4
527,-191.3382476557384,-63.77941588524613,-63.77941588524613,-63.77941588524613,-63.77941588524613,50,150,nan,1,4
528,-218.77138511444033,-72.92379503814678,-72.92379503814678,-72.92379503814678,-72.92379503814678,50,150,nan,1,4
529,-99.59021253027475,-33.19673751009159,-33.19673751009159,-33.19673751009159,-33.19673751009159,50,150,nan,1,4
530,-57.786277873361385,-19.262092624453796,-19.262092624453796,-19.262092624453796,-19.262092624453796,50,150,nan,1,4
531,-150.91010221618671,-50.30336740539557,-50.303367405395576,-50.303367405395576,-50.303367405395576,50,150,nan,1,4
532,-114.9762844439582,-38.32542814798607,-38.32542814798607,-38.32542814798607,-38.32542814798607,50,150,nan,1,4
533,-147.94588149056406,-49.31529383018802,-49.31529383018802,-49.31529383018802,-49.31529383018802,50,150,nan,1,4
534,-127.35892236789856,-42.45297412263285,-42.45297412263285,-42.45297412263285,-42.45297412263285,50,150,nan,1,4
535,-65.46507635125403,-21.821692117084677,-21.821692117084673,-21.821692117084673,-21.821692117084673,50,150,nan,1,4
536,-92.85642554411754,-30.95214184803918,-30.952141848039183,-30.952141848039183,-30.952141848039183,50,150,nan,1,4
537,-108.9677442839521,-36.322581427984034,-36.322581427984034,-36.322581427984034,-36.322581427984034,50,150,nan,1,4
538,-125.27296014849446,-41.757653382831485,-41.757653382831485,-41.757653382831485,-41.757653382831485,50,150,nan,1,4
539,-184.75979144901945,-61.586597149673146,-61.586597149673146,-61.586597149673146,-61.586597149673146,50,150,nan,1,4
540,-124.57788534822393,-41.52596178274131,-41.52596178274131,-41.52596178274131,-41.52596178274131,50,150,nan,1,4
541,-97.70660894121883,-32.568869647072944,-32.568869647072944,-32.568869647072944,-32.568869647072944,50,150,nan,1,4
542,-146.87765991475558,-48.95921997158519,-48.95921997158519,-48.95921997158519,-48.95921997158519,50,150,nan,1,4
543,-214.55349893484572,-71.5178329782819,-71.18449964494857,-71.68449964494857,-71.68449964494857,50,150,nan,1,4
544,-275.2693930631089,-91.75646435436964,-91.75646435436964,-91.75646435436964,-91.75646435436964,50,150,nan,1,4
545,-96.67408799754952,-32.224695999183176,-32.224695999183176,-32.224695999183176,-32.224695999183176,50,150,nan,1,4
546,-121.32479398616067,-40.44159799538689,-40.44159799538689,-40.44159799538689,-40.44159799538689,50,150,nan,1,4
547,-86.3030743623188,-28.767691454106266,-28.767691454106266,-28.767691454106266,-28.767691454106266,50,150,nan,1,4
548,-114.00998596681404,-38.00332865560468,-38.00332865560468,-38.00332865560468,-38.00332865560468,50,150,nan,1,4
549,-168.03765152253163,-56.01255050751055,-56.01255050751054,-56.01255050751054,-56.01255050751054,50,150,nan,1,4
550,-192.90839072372145,-64.30279690790715,-64.30279690790715,-64.30279690790715,-64.30279690790715,50,150,nan,1,4
551,-120.86291726335813,-40.28763908778604,-40.28763908778604,-40.28763908778604,-40.28763908778604,50,150,nan,1,4
552,-134.3456343471722,-44.78187811572406,-44.78187811572406,-44.78187811572406,-44.78187811572406,50,150,nan,1,4
553,-121.02841552015428,-40.34280517338476,-40.34280517338476,-40.34280517338476,-40.34280517338476,50,150,nan,1,4
554,-193.976831835367,-64.65894394512233,-64.65894394512233,-64.65894394512233,-64.65894394512233,50,150,nan,1,4
555,-171.36665129483444,-57.12221709827815,-57.12221709827815,-57.12221709827815,-57.12221709827815,50,150,nan,1,4
556,-144.33607966275304,-48.11202655425101,-48.11202655425102,-48.11202655425102,-48.11202655425102,50,150,nan,1,4
557,-190.00867276163504,-63.33622425387835,-62.83622425387834,-63.83622425387835,-63.33622425387835,50,150,nan,1,4
558,-184.92021905499766,-61.64007301833255,-61.64007301833255,-61.64007301833255,-61.64007301833255,50,150,nan,1,4
559,-217.95016566154413,-72.65005522051472,-72.81672188718137,-72.81672188718137,-72.31672188718137,50,150,nan,1,4
560,-125.9497900448952,-41.9832633482984,-41.9832633482984,-41.9832633482984,-41.9832633482984,50,150,nan,1,4
561,-267.264871649631,-89.088290549877,-89.088290549877,-89.088290549877,-89.088290549877,50,150,nan,1,4
562,-91.66889517872033,-30.55629839290678,-30.556298392906776,-30.556298392906776,-30.556298392906776,50,150,nan,1,4
563,-140.6779104128425,-46.89263680428083,-46.89263680428083,-46.89263680428083,-46.89263680428083,50,150,nan,1,4
564,-117.1003458498199,-39.033448616606634,-39.033448616606634,-39.033448616606634,-39.033448616606634,50,150,nan,1,4
565,-131.41760679559835,-43.805868931866115,-43.805868931866115,-43.805868931866115,-43.805868931866115,50,150,nan,1,4
566,-165.06137824716313,-55.02045941572104,-55.02045941572105,-55.02045941572105,-55.02045941572105,50,150,nan,1,4
567,-129.96216836971087,-43.32072278990362,-43.32072278990363,-43.32072278990363,-43.32072278990363,50,150,nan,1,4
568,-110.1293963504684,-36.70979878348947,-36.70979878348947,-36.70979878348947,-36.70979878348947,50,150,nan,1,4
569,-122.70904446201729,-40.90301482067243,-40.90301482067243,-40.90301482067243,-40.90301482067243,50,150,nan,1,4
570,-90.54999201638992,-30.183330672129973,-30.183330672129973,-30.183330672129973,-30.183330672129973,50,150,nan,1,4
571,-199.89929841016698,-66.63309947005565,-66.79976613672233,-66.29976613672233,-66.79976613672233,50,150,nan,1,4
572,-130.67872854084757,-43.55957618028253,-43.55957618028253,-43.55957618028253,-43.55957618028253,50,150,nan,1,4
573,-203.09922938173744,-67.69974312724581,-67.86640979391248,-67.36640979391248,-67.86640979391248,50,150,nan,1,4
574,-147.1119687345428,-49.03732291151427,-49.03732291151427,-49.03732291151427,-49.03732291151427,50,150,nan,1,4
575,-181.50808829662537,-60.50269609887513,-60.50269609887513,-60.50269609887513,-60.50269609887513,50,150,nan,1,4
576,-174.0346643192019,-58.0115547730673,-58.178221439733974,-58.178221439733974,-57.678221439733974,50,150,nan,1,4
577,-123.88509067134243,-41.295030223780806,-41.295030223780806,-41.295030223780806,-41.295030223780806,50,150,nan,1,4
578,-170.50202043824953,-56.83400681274984,-56.83400681274985,-56.83400681274985,-56.83400681274985,50,150,nan,1,4
579,-168.73778629831082,-56.24592876610361,-56.2459287661036,-56.2459287661036,-56.2459287661036,50,150,nan,1,4
580,-89.87873424557438,-29.959578081858126,-29.959578081858126,-29.959578081858126,-29.959578081858126,50,150,nan,1,4
581,-132.5660905048449,-44.1886968349483,-44.355363501614974,-44.355363501614974,-43.855363501614974,50,150,nan,1,4
582,-282.23329795217535,-94.07776598405844,-93.7444326507251,-94.24443265072512,-94.24443265072512,50,150,nan,1,4
583,-186.24689675443548,-62.08229891814516,-62.08229891814516,-62.08229891814516,-62.08229891814516,50,150,nan,1,4
584,-276.4359794745553,-92.14532649151845,-92.14532649151843,-92.14532649151843,-92.14532649151843,50,150,nan,1,4
585,-145.4360368615319,-48.47867895384397,-48.47867895384397,-48.47867895384397,-48.47867895384397,50,150,nan,1,4
586,-207.83284546371686,-69.27761515457229,-69.27761515457229,-69.27761515457229,-69.27761515457229,50,150,nan,1,4
587,-266.6946279525994,-88.89820931753313,-88.89820931753312,-88.89820931753312,-88.89820931753312,50,150,nan,1,4
588,-134.34457646305168,-44.78152548768389,-44.78152548768389,-44.78152548768389,-44.78152548768389,50,150,nan,1,4
589,-107.61703707381128,-35.872345691270425,-35.872345691270425,-35.872345691270425,-35.872345691270425,50,150,nan,1,4
590,-75.02625293607151,-25.008750978690504,-25.17541764535717,-24.67541764535717,-25.17541764535717,50,150,nan,1,4
591,-95.19081070033127,-31.730270233443758,-31.730270233443758,-31.730270233443758,-31.730270233443758,50,150,nan,1,4
592,-142.2035305692983,-47.40117685643276,-47.40117685643276,-47.40117685643276,-47.40117685643276,50,150,nan,1,4
593,-183.41620115203085,-61.13873371734362,-61.13873371734362,-61.13873371734362,-61.13873371734362,50,150,nan,1,4
594,-107.50865446052464,-35.83621815350821,-35.83621815350821,-35.83621815350821,-35.83621815350821,50,150,nan,1,4
595,-182.7827182667042,-60.927572755568065,-60.094239422234736,-61.594239422234736,-61.094239422234736,50,150,nan,1,4
596,-82.31419023301997,-27.438063411006656,-27.438063411006656,-27.438063411006656,-27.438063411006656,50,150,nan,1,4
597,-188.6163758028574,-62.87212526761913,-62.5387919342858,-63.0387919342858,-63.0387919342858,50,150,nan,1,4
598,-158.90050420237856,-52.96683473412619,-52.96683473412619,-52.96683473412619,-52.96683473412619,50,150,nan,1,4
599,-199.17044239529974,-66.39014746509991,-66.05681413176659,-66.55681413176659,-66.55681413176659,50,150,nan,1,4
600,-135.75356413134332,-45.251188043781106,-45.251188043781106,-45.251188043781106,-45.251188043781106,50,150,nan,1,4
601,-104.48356645658663,-34.82785548552888,-34.82785548552888,-34.82785548552888,-34.82785548552888,50,150,nan,1,4
602,-235.8814526983535,-78.62715089945117,-78.79381756611784,-78.79381756611784,-78.29381756611784,50,150,nan,1,4
603,-150.10012355817182,-50.033374519390605,-50.033374519390605,-50.033374519390605,-50.033374519390605,50,150,nan,1,4
604,-128.24375486754366,-42.74791828918122,-42.74791828918122,-42.74791828918122,-42.74791828918122,50,150,nan,1,4
605,-197.81437380239453,-65.93812460079818,-65.93812460079818,-65.93812460079818,-65.93812460079818,50,150,nan,1,4
606,-210.50323292310628,-70.1677443077021,-70.1677443077021,-70.1677443077021,-70.1677443077021,50,150,nan,1,4
607,-186.19385157286675,-62.06461719095558,-62.06461719095558,-62.06461719095558,-62.06461719095558,50,150,nan,1,4
608,-131.22908301897778,-43.74302767299259,-43.74302767299259,-43.74302767299259,-43.74302767299259,50,150,nan,1,4
609,-112.95145652184385,-37.65048550728128,-37.65048550728128,-37.65048550728128,-37.65048550728128,50,150,nan,1,4
610,-151.42089539046805,-50.47363179682268,-50.47363179682269,-50.47363179682269,-50.47363179682269,50,150,nan,1,4
611,-77.47425706252186,-25.824752354173953,-25.49141902084062,-25.99141902084062,-25.99141902084062,50,150,nan,1,4
612,-207.37686305520575,-69.12562101840192,-69.12562101840192,-69.12562101840192,-69.12562101840192,50,150,nan,1,4
613,-179.86713155029543,-59.955710516765144,-59.955710516765144,-59.955710516765144,-59.955710516765144,50,150,nan,1,4
614,-88.73776437172491,-29.579254790574968,-29.579254790574968,-29.579254790574968,-29.579254790574968,50,150,nan,1,4
615,-166.84911756872327,-55.61637252290776,-55.61637252290775,-55.61637252290775,-55.61637252290775,50,150,nan,1,4
616,-178.84140985300823,-59.61380328433608,-59.61380328433608,-59.61380328433608,-59.61380328433608,50,150,nan,1,4
617,-154.4287255428927,-51.476241847630895,-51.476241847630895,-51.476241847630895,-51.476241847630895,50,150,nan,1,4
618,-126.8893576892207,-42.296452563073565,-42.296452563073565,-42.296452563073565,-42.296452563073565,50,150,nan,1,4
619,-99.48835562234079,-33.16278520744693,-33.16278520744693,-33.16278520744693,-33.16278520744693,50,150,nan,1,4
620,-161.9260540797154,-53.97535135990514,-53.97535135990513,-53.97535135990513,-53.97535135990513,50,150,nan,1,4
621,-139.56084310264384,-46.52028103421461,-46.52028103421462,-46.52028103421462,-46.52028103421462,50,150,nan,1,4
622,-251.35594007267474,-83.78531335755825,-83.78531335755825,-83.78531335755825,-83.78531335755825,50,150,nan,1,4
623,-190.07815260614646,-63.35938420204882,-63.35938420204882,-63.35938420204882,-63.35938420204882,50,150,nan,1,4
624,-87.37373645602489,-29.124578818674962,-29.124578818674962,-29.124578818674962,-29.124578818674962,50,150,nan,1,4
625,-257.0403072330429,-85.68010241101429,-85.6801024110143,-85.6801024110143,-85.6801024110143,50,150,nan,1,4
626,-123.26082612590935,-41.086942041969785,-41.25360870863645,-40.75360870863645,-41.25360870863645,50,150,nan,1,4
627,-136.49274513633605,-45.497581712112016,-45.497581712112016,-45.497581712112016,-45.497581712112016,50,150,nan,1,4
628,-169.55567111440035,-56.51855703813345,-56.18522370480012,-56.68522370480012,-56.68522370480012,50,150,nan,1,4
629,-142.68189742175923,-47.560632473919746,-47.56063247391974,-47.56063247391974,-47.56063247391974,50,150,nan,1,4
630,-210.7907082152331,-70.2635694050777,-69.93023607174437,-70.43023607174437,-70.43023607174437,50,150,nan,1,4
631,-195.81088737026323,-65.27029579008774,-65.27029579008774,-65.27029579008774,-65.27029579008774,50,150,nan,1,4
632,-189.46820561131904,-63.15606853710634,-63.15606853710634,-63.15606853710634,-63.15606853710634,50,150,nan,1,4
633,-80.95836577193633,-26.986121923978775,-26.986121923978775,-26.986121923978775,-26.986121923978775,50,150,nan,1,4
634,-90.39471916630127,-30.13157305543376,-30.13157305543376,-30.13157305543376,-30.13157305543376,50,150,nan,1,4
635,-133.83835424036585,-44.61278474678861,-44.61278474678861,-44.61278474678861,-44.61278474678861,50,150,nan,1,4
636,-168.9809203846953,-56.3269734615651,-56.3269734615651,-56.3269734615651,-56.3269734615651,50,150,nan,1,4
637,-133.31280683538625,-44.43760227846209,-44.43760227846208,-44.43760227846208,-44.43760227846208,50,150,nan,1,4
638,-171.22094924301982,-57.07364974767327,-57.07364974767327,-57.07364974767327,-57.07364974767327,50,150,nan,1,4
639,-55.276858463465445,-18.425619487821816,-18.425619487821816,-18.425619487821816,-18.425619487821816,50,150,nan,1,4
640,-103.96418730867046,-34.65472910289015,-34.65472910289015,-34.65472910289015,-34.65472910289015,50,150,nan,1,4
641,-109.35950226431513,-36.45316742143837,-36.45316742143837,-36.45316742143837,-36.45316742143837,50,150,nan,1,4
642,-107.42349189159208,-35.807830630530695,-35.807830630530695,-35.807830630530695,-35.807830630530695,50,150,nan,1,4
643,-94.09906841142103,-31.366356137140343,-32.033022803807015,-30.533022803807015,-31.533022803807008,50,150,nan,1,4
644,-136.95206893974233,-45.65068964658078,-45.817356313247444,-45.817356313247444,-45.317356313247444,50,150,nan,1,4
645,-129.76298498218387,-43.254328327394624,-43.254328327394624,-43.254328327394624,-43.254328327394624,50,150,nan,1,4
646,-154.60020446048682,-51.53340148682894,-51.70006815349561,-51.70006815349561,-51.20006815349561,50,150,nan,1,4
647,-113.57925497881843,-37.85975165960614,-37.85975165960614,-37.85975165960614,-37.85975165960614,50,150,nan,1,4
648,-178.44115786062736,-59.48038595354245,-59.48038595354245,-59.48038595354245,-59.48038595354245,50,150,nan,1,4
649,-85.99170620126817,-28.663902067089392,-28.663902067089392,-28.663902067089392,-28.663902067089392,50,150,nan,1,4
650,-158.51270563507177,-52.83756854502392,-52.83756854502392,-52.83756854502392,-52.83756854502392,50,150,nan,1,4
651,-184.64332397617687,-61.54777465872562,-61.54777465872562,-61.54777465872562,-61.54777465872562,50,150,nan,1,4
652,-120.16618828158587,-40.05539609386196,-40.05539609386196,-40.05539609386196,-40.05539609386196,50,150,nan,1,4
653,-98.21945823192345,-32.739819410641154,-32.739819410641154,-32.739819410641154,-32.739819410641154,50,150,nan,1,4
654,-162.26926119132835,-54.08975373044279,-54.08975373044279,-54.08975373044279,-54.08975373044279,50,150,nan,1,4
655,-104.88795369311394,-34.96265123103798,-34.96265123103798,-34.96265123103798,-34.96265123103798,50,150,nan,1,4
656,-51.762493922808446,-17.25416464093615,-17.25416464093615,-17.25416464093615,-17.25416464093615,50,150,nan,1,4
657,-197.04072277264834,-65.68024092421611,-65.68024092421611,-65.68024092421611,-65.68024092421611,50,150,nan,1,4
658,-163.05225733999725,-54.35075244666575,-54.35075244666575,-54.35075244666575,-54.35075244666575,50,150,nan,1,4
659,-236.15877908183938,-78.7195930272798,-78.55292636061311,-79.05292636061313,-78.55292636061311,50,150,nan,1,4
660,-170.62671934710886,-56.875573115702956,-56.875573115702956,-56.875573115702956,-56.875573115702956,50,150,nan,1,4
661,-66.97913053764779,-22.326376845882596,-22.326376845882596,-22.326376845882596,-22.326376845882596,50,150,nan,1,4
662,-130.86926007971502,-43.62308669323834,-43.62308669323834,-43.62308669323834,-43.62308669323834,50,150,nan,1,4
663,-93.07119379210829,-31.023731264036098,-31.190397930702762,-30.690397930702762,-31.190397930702762,50,150,nan,1,4
664,-161.24418667760554,-53.748062225868516,-53.91472889253518,-53.41472889253518,-53.91472889253518,50,150,nan,1,4
665,-62.25859228840102,-20.752864096133674,-20.752864096133674,-20.752864096133674,-20.752864096133674,50,150,nan,1,4
666,-144.7494447651576,-48.2498149217192,-48.2498149217192,-48.2498149217192,-48.2498149217192,50,150,nan,1,4
667,-42.33711880817534,-14.112372936058447,-14.112372936058447,-14.112372936058447,-14.112372936058447,50,150,nan,1,4
668,-159.938182638308,-53.31272754610267,-53.31272754610267,-53.31272754610267,-53.31272754610267,50,150,nan,1,4
669,-202.01478553605364,-67.33826184535121,-67.33826184535121,-67.33826184535121,-67.33826184535121,50,150,nan,1,4
670,-219.20780983614077,-73.06926994538026,-73.06926994538026,-72.56926994538026,-73.56926994538026,50,150,nan,1,4
671,-124.24335820041824,-41.41445273347275,-42.081119400139414,-41.581119400139414,-40.581119400139414,50,150,nan,1,4
672,-103.32963497415511,-34.4432116580517,-34.4432116580517,-34.4432116580517,-34.4432116580517,50,150,nan,1,4
673,-78.91119153785326,-26.30373051261775,-26.303730512617754,-26.303730512617754,-26.303730512617754,50,150,nan,1,4
674,-184.72511732120108,-61.57503910706703,-61.57503910706703,-61.57503910706703,-61.57503910706703,50,150,nan,1,4
675,-136.6734594520494,-45.5578198173498,-45.5578198173498,-45.5578198173498,-45.5578198173498,50,150,nan,1,4
676,-168.06204927346565,-56.02068309115521,-56.187349757821885,-55.687349757821885,-56.187349757821885,50,150,nan,1,4
677,-153.48829369219953,-51.162764564066514,-51.162764564066514,-51.162764564066514,-51.162764564066514,50,150,nan,1,4
678,-180.677286073476,-60.225762024492006,-60.225762024492006,-60.225762024492006,-60.225762024492006,50,150,nan,1,4
679,-97.96955251709112,-32.65651750569704,-32.65651750569704,-32.65651750569704,-32.65651750569704,50,150,nan,1,4
680,-193.51598506980554,-64.50532835660185,-64.50532835660185,-64.50532835660185,-64.50532835660185,50,150,nan,1,4
681,-94.9087660793449,-31.636255359781632,-31.636255359781632,-31.636255359781632,-31.636255359781632,50,150,nan,1,4
682,-277.6636833807302,-92.55456112691007,-92.55456112691007,-92.55456112691007,-92.55456112691007,50,150,nan,1,4
683,-94.11316137392117,-31.37105379130706,-31.371053791307055,-31.371053791307055,-31.371053791307055,50,150,nan,1,4
684,-182.2552668056257,-60.75175560187523,-60.4184222685419,-60.9184222685419,-60.9184222685419,50,150,nan,1,4
685,-175.44562991590033,-58.481876638633445,-58.481876638633445,-58.481876638633445,-58.481876638633445,50,150,nan,1,4
686,-128.95238428208376,-42.984128094027916,-42.98412809402792,-42.98412809402792,-42.98412809402792,50,150,nan,1,4
687,-69.72799576315256,-23.24266525438419,-23.24266525438419,-23.24266525438419,-23.24266525438419,50,150,nan,1,4
688,-106.79154482414401,-35.597181608048004,-35.597181608048004,-35.597181608048004,-35.597181608048004,50,150,nan,1,4
689,-163.74254340865264,-54.580847802884215,-54.58084780288421,-54.58084780288421,-54.58084780288421,50,150,nan,1,4
690,-96.86899708685257,-32.28966569561752,-32.28966569561752,-32.28966569561752,-32.28966569561752,50,150,nan,1,4
691,-84.67381913408283,-28.224606378027612,-28.22460637802761,-28.22460637802761,-28.22460637802761,50,150,nan,1,4
692,-164.41167790521092,-54.803892635070305,-54.803892635070305,-54.803892635070305,-54.803892635070305,50,150,nan,1,4
693,-207.83338727924985,-69.27779575974995,-69.94446242641662,-69.44446242641662,-68.44446242641662,50,150,nan,1,4
694,-83.59092865422771,-27.86364288474257,-27.86364288474257,-27.86364288474257,-27.86364288474257,50,150,nan,1,4
695,-175.3640099738505,-58.4546699912835,-58.4546699912835,-58.4546699912835,-58.4546699912835,50,150,nan,1,4
696,-184.86617337318228,-61.62205779106076,-61.622057791060755,-61.622057791060755,-61.622057791060755,50,150,nan,1,4
697,-55.353926793315054,-18.451308931105018,-18.451308931105018,-18.451308931105018,-18.451308931105018,50,150,nan,1,4
698,-73.70918418672171,-24.56972806224057,-24.56972806224057,-24.56972806224057,-24.56972806224057,50,150,nan,1,4
699,-98.48806847695568,-32.82935615898523,-32.82935615898523,-32.82935615898523,-32.82935615898523,50,150,nan,1,4
700,-177.31473786329474,-59.104912621098244,-59.271579287764915,-59.271579287764915,-58.771579287764915,50,150,nan,1,4
701,-141.08367629708636,-47.02789209902878,-47.02789209902879,-47.02789209902879,-47.02789209902879,50,150,nan,1,4
702,-100.70892567739983,-33.56964189246661,-33.73630855913328,-33.236308559133285,-33.73630855913328,50,150,nan,1,4
703,-136.23408780617058,-45.41136260205686,-45.411362602056855,-45.411362602056855,-45.411362602056855,50,150,nan,1,4
704,-104.05362644044149,-34.68454214681383,-34.68454214681383,-34.68454214681383,-34.68454214681383,50,150,nan,1,4
705,-161.6887980802985,-53.89626602676617,-53.89626602676617,-53.89626602676617,-53.89626602676617,50,150,nan,1,4
706,-102.02471454266554,-34.00823818088851,-34.00823818088851,-34.00823818088851,-34.00823818088851,50,150,nan,1,4
707,-170.7101423651161,-56.90338078837203,-56.90338078837203,-56.90338078837203,-56.90338078837203,50,150,nan,1,4
708,-202.812744307949,-67.60424810264966,-67.60424810264966,-67.60424810264966,-67.60424810264966,50,150,nan,1,4
709,-136.4125157504506,-45.470838583483534,-45.47083858348354,-45.47083858348354,-45.47083858348354,50,150,nan,1,4
710,-108.69339785052892,-36.23113261684298,-36.23113261684298,-36.23113261684298,-36.23113261684298,50,150,nan,1,4
711,-126.26519329452461,-42.08839776484154,-42.08839776484154,-42.08839776484154,-42.08839776484154,50,150,nan,1,4
712,-91.27685669178862,-30.425618897262876,-30.425618897262876,-30.425618897262876,-30.425618897262876,50,150,nan,1,4
713,-244.98684444371077,-81.66228148123692,-81.66228148123692,-81.66228148123692,-81.66228148123692,50,150,nan,1,4
714,-157.41234579551707,-52.47078193183902,-52.47078193183902,-52.47078193183902,-52.47078193183902,50,150,nan,1,4
715,-149.650929530014,-49.883643176671335,-50.050309843338006,-49.550309843338,-50.050309843338006,50,150,nan,1,4
716,-114.98714262482454,-38.32904754160818,-38.32904754160818,-38.32904754160818,-38.32904754160818,50,150,nan,1,4
717,-131.6755494695883,-43.891849823196104,-43.891849823196104,-43.891849823196104,-43.891849823196104,50,150,nan,1,4
718,-235.68581135744006,-78.56193711914669,-78.72860378581335,-78.72860378581335,-78.22860378581335,50,150,nan,1,4
719,-114.89328103869337,-38.29776034623112,-38.29776034623112,-38.29776034623112,-38.29776034623112,50,150,nan,1,4
