episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,seed,K_vocab
707,-205.13608350958745,-68.37869450319582,-67.3786945031958,-68.87869450319582,-68.87869450319582,50,0,0.0,1,4
708,-172.79526626580125,-57.598422088600415,-57.598422088600415,-57.598422088600415,-57.598422088600415,50,0,0.0,1,4
709,-98.37566018695254,-32.79188672898418,-32.79188672898418,-32.79188672898418,-32.79188672898418,50,0,0.0,1,4
710,-98.96677149355824,-32.98892383118608,-32.98892383118608,-32.98892383118608,-32.98892383118608,50,0,0.0,1,4
711,-169.12765083686534,-56.37588361228845,-56.70921694562178,-56.70921694562178,-55.70921694562178,50,0,0.0,1,4
712,-118.70093591062388,-39.56697863687463,-40.06697863687463,-38.56697863687463,-40.06697863687463,50,0,0.0,1,4
713,-260.29321405713785,-86.76440468571262,-86.76440468571262,-86.76440468571262,-86.76440468571262,50,0,0.0,1,4
714,-138.9523369028979,-46.3174456342993,-46.8174456342993,-45.3174456342993,-46.8174456342993,50,0,0.0,1,4
715,-121.83951576660166,-40.61317192220056,-40.77983858886722,-40.279838588867214,-40.77983858886722,50,0,0.0,1,4
716,-147.3653589389769,-49.1217863129923,-49.62178631299229,-48.1217863129923,-49.62178631299229,50,0,0.0,1,4
717,-77.32916996079202,-25.77638998693067,-25.77638998693067,-25.77638998693067,-25.77638998693067,50,0,0.0,1,4
718,-245.9386451195344,-81.97954837317813,-82.14621503984479,-82.14621503984479,-81.6462150398448,50,0,0.0,1,4
719,-163.01945095666258,-54.339816985554194,-55.839816985554194,-55.839816985554194,-51.3398169855542,50,0,0.0,1,4
720,-188.4723322091072,-62.82411073636907,-62.82411073636907,-62.82411073636907,-62.82411073636907,50,0,0.0,1,4
721,-68.90538612916158,-22.96846204305386,-22.96846204305386,-22.96846204305386,-22.96846204305386,50,0,0.0,1,4
722,-250.4566889436325,-83.48556298121083,-83.48556298121083,-83.48556298121083,-83.48556298121083,50,0,0.0,1,4
723,-184.8814675205222,-61.62715584017406,-61.62715584017406,-61.62715584017406,-61.62715584017406,50,0,0.0,1,4
724,-240.25433012567208,-80.08477670855736,-80.25144337522404,-79.75144337522403,-80.25144337522404,50,0,0.0,1,4
725,-144.9174447288255,-48.3058149096085,-48.3058149096085,-48.3058149096085,-48.3058149096085,50,0,0.0,1,4
726,-289.4300797404389,-96.47669324681296,-96.47669324681296,-96.47669324681296,-96.47669324681296,50,0,0.0,1,4
727,-92.70871543583212,-30.902905145277376,-30.902905145277376,-30.902905145277376,-30.902905145277376,50,0,0.0,1,4
728,-211.3169423128284,-70.43898077094279,-70.43898077094279,-70.43898077094279,-70.43898077094279,50,0,0.0,1,4
729,-177.83242275091013,-59.27747425030338,-60.27747425030338,-57.27747425030338,-60.27747425030338,50,0,0.0,1,4
730,-158.37299826608523,-52.79099942202841,-52.790999422028406,-52.790999422028406,-52.790999422028406,50,0,0.0,1,4
731,-132.6521628287731,-44.21738760959104,-45.050720942924364,-44.050720942924364,-43.550720942924364,50,0,0.0,1,4
732,-140.6722512338166,-46.8907504112722,-46.89075041127221,-46.89075041127221,-46.89075041127221,50,0,0.0,1,4
733,-107.0728586475114,-35.6909528825038,-35.6909528825038,-35.6909528825038,-35.6909528825038,50,0,0.0,1,4
734,-182.0542732261152,-60.68475774203839,-59.68475774203839,-61.18475774203839,-61.18475774203839,50,0,0.0,1,4
735,-148.9560611433193,-49.65202038110643,-49.652020381106425,-49.652020381106425,-49.652020381106425,50,0,0.0,1,4
736,-163.60746938210374,-54.53582312736791,-54.20248979403458,-54.70248979403458,-54.70248979403458,50,0,0.0,1,4
737,-87.55607850512537,-29.185359501708454,-29.185359501708454,-29.185359501708454,-29.185359501708454,50,0,0.0,1,4
738,-238.8987389205426,-79.6329129735142,-79.6329129735142,-79.6329129735142,-79.6329129735142,50,0,0.0,1,4
739,-141.23240732898182,-47.077469109660605,-47.07746910966061,-47.07746910966061,-47.07746910966061,50,0,0.0,1,4
740,-112.40304987197852,-37.4676832906595,-36.80101662399283,-37.30101662399285,-38.30101662399285,50,0,0.0,1,4
741,-199.56898355821,-66.52299451940333,-66.18966118607,-66.68966118607,-66.68966118607,50,0,0.0,1,4
742,-133.5144884430029,-44.50482948100097,-45.50482948100097,-45.50482948100097,-42.504829481000975,50,0,0.0,1,4
743,-199.27981388799668,-66.42660462933223,-66.42660462933223,-66.42660462933223,-66.42660462933223,50,0,0.0,1,4
744,-127.710993753384,-42.570331251128,-42.570331251128,-42.570331251128,-42.570331251128,50,0,0.0,1,4
745,-89.5939267189489,-29.86464223964963,-29.864642239649637,-29.864642239649637,-29.864642239649637,50,0,0.0,1,4
746,-191.80997989553268,-63.93665996517756,-63.93665996517756,-63.93665996517756,-63.93665996517756,50,0,0.0,1,4
747,-84.95554932293577,-28.318516440978588,-26.985183107645256,-28.985183107645256,-28.985183107645256,50,0,0.0,1,4
748,-149.26931761735523,-49.75643920578508,-49.75643920578507,-49.75643920578507,-49.75643920578507,50,0,0.0,1,4
749,-119.9606094015679,-39.98686980052263,-39.98686980052263,-39.98686980052263,-39.98686980052263,50,0,0.0,1,4
750,-135.73979965967328,-45.24659988655776,-44.913266553224425,-45.413266553224425,-45.413266553224425,50,0,0.0,1,4
751,-171.95102180195383,-57.31700726731794,-57.65034060065128,-56.65034060065128,-57.65034060065128,50,0,0.0,1,4
752,-208.0813762689272,-69.36045875630907,-69.86045875630907,-68.86045875630909,-69.36045875630909,50,0,0.0,1,4
753,-140.75027046328776,-46.91675682109592,-46.91675682109592,-46.91675682109592,-46.91675682109592,50,0,0.0,1,4
754,-131.3864671818187,-43.79548906060623,-43.79548906060623,-43.79548906060623,-43.79548906060623,50,0,0.0,1,4
755,-141.57583409509158,-47.19194469836386,-47.69194469836386,-47.69194469836386,-46.19194469836386,50,0,0.0,1,4
756,-123.86835309857072,-41.2894510328569,-41.2894510328569,-41.2894510328569,-41.2894510328569,50,0,0.0,1,4
757,-96.39806117793437,-32.13268705931145,-31.63268705931145,-33.13268705931145,-31.632687059311447,50,0,0.0,1,4
758,-130.78965628103794,-43.596552093679314,-43.596552093679314,-43.596552093679314,-43.596552093679314,50,0,0.0,1,4
759,-195.4072005720247,-65.13573352400823,-65.13573352400823,-65.13573352400823,-65.13573352400823,50,0,0.0,1,4
760,-94.64362080034392,-31.54787360011464,-31.54787360011464,-31.54787360011464,-31.54787360011464,50,0,0.0,1,4
761,-93.74509586905474,-31.248365289684912,-31.748365289684912,-31.748365289684912,-30.248365289684912,50,0,0.0,1,4
762,-137.15975051285963,-45.71991683761988,-45.71991683761988,-45.71991683761988,-45.71991683761988,50,0,0.0,1,4
763,-148.55871067405008,-49.51957022468336,-49.51957022468336,-49.51957022468336,-49.51957022468336,50,0,0.0,1,4
764,-194.065590086391,-64.688530028797,-64.35519669546368,-64.85519669546368,-64.85519669546368,50,0,0.0,1,4
765,-158.114976964,-52.70499232133333,-52.704992321333336,-52.704992321333336,-52.704992321333336,50,0,0.0,1,4
766,-122.89548862553508,-40.96516287517836,-40.96516287517836,-40.96516287517836,-40.96516287517836,50,0,0.0,1,4
767,-128.510721358977,-42.836907119659,-43.00357378632567,-43.00357378632567,-42.50357378632567,50,0,0.0,1,4
768,-173.68353233619058,-57.894510778730194,-57.894510778730194,-57.894510778730194,-57.894510778730194,50,0,0.0,1,4
769,-148.09021099273133,-49.363403664243776,-49.363403664243776,-49.363403664243776,-49.363403664243776,50,0,0.0,1,4
770,-168.58272968831815,-56.19424322943939,-56.36090989610605,-56.86090989610605,-55.36090989610605,50,0,0.0,1,4
771,-165.14297026807475,-55.047656756024914,-55.04765675602492,-55.04765675602492,-55.04765675602492,50,0,0.0,1,4
772,-175.09918752362583,-58.36639584120861,-58.36639584120861,-58.36639584120861,-58.36639584120861,50,0,0.0,1,4
773,-174.51434172188294,-58.17144724062765,-58.67144724062765,-57.17144724062765,-58.67144724062765,50,0,0.0,1,4
774,-120.83554047295502,-40.278513490985006,-40.778513490985,-40.778513490985,-39.27851349098501,50,0,0.0,1,4
775,-140.58359360498048,-46.861197868326826,-46.5278645349935,-47.0278645349935,-47.0278645349935,50,0,0.0,1,4
776,-111.46340807686929,-37.154469358956426,-37.154469358956426,-37.154469358956426,-37.154469358956426,50,0,0.0,1,4
777,-189.7884846890621,-63.262828229687365,-63.42949489635404,-62.92949489635404,-63.42949489635404,50,0,0.0,1,4
778,-117.89567195661776,-39.29855731887258,-39.29855731887258,-39.29855731887258,-39.29855731887258,50,0,0.0,1,4
779,-165.7793470705829,-55.25978235686097,-55.42644902352764,-55.42644902352764,-54.92644902352764,50,0,0.0,1,4
780,-143.82036129171377,-47.940120430571255,-47.940120430571255,-47.940120430571255,-47.940120430571255,50,0,0.0,1,4
781,-184.3854687089076,-61.4618229029692,-61.4618229029692,-61.4618229029692,-61.4618229029692,50,0,0.0,1,4
782,-176.09534049493806,-58.69844683164602,-58.86511349831269,-58.86511349831269,-58.36511349831268,50,0,0.0,1,4
783,-128.75533450683542,-42.91844483561181,-43.08511150227848,-42.58511150227848,-43.08511150227848,50,0,0.0,1,4
784,-148.96099426173345,-49.65366475391115,-47.65366475391114,-50.65366475391115,-50.65366475391115,50,0,0.0,1,4
785,-179.42279071040798,-59.80759690346933,-59.80759690346933,-59.80759690346933,-59.80759690346933,50,0,0.0,1,4
786,-130.85111511664454,-43.61703837221484,-43.28370503888152,-43.78370503888152,-43.78370503888152,50,0,0.0,1,4
787,-167.06762750400918,-55.68920916800306,-55.68920916800306,-55.68920916800306,-55.68920916800306,50,0,0.0,1,4
788,-156.45196288347154,-52.15065429449052,-52.15065429449051,-52.15065429449051,-52.15065429449051,50,0,0.0,1,4
789,-151.2090718985649,-50.4030239661883,-50.4030239661883,-50.4030239661883,-50.4030239661883,50,0,0.0,1,4
790,-173.4789747236937,-57.82632490789791,-57.49299157456457,-57.99299157456457,-57.99299157456457,50,0,0.0,1,4
791,-112.40919106570526,-37.469730355235086,-37.469730355235086,-37.469730355235086,-37.469730355235086,50,0,0.0,1,4
792,-164.3788293637201,-54.79294312124003,-54.79294312124003,-54.79294312124003,-54.79294312124003,50,0,0.0,1,4
793,-143.28284813844203,-47.76094937948068,-47.76094937948068,-47.76094937948068,-47.76094937948068,50,0,0.0,1,4
794,-154.22045728955274,-51.40681909651758,-51.40681909651758,-51.40681909651758,-51.40681909651758,50,0,0.0,1,4
795,-105.57179985701065,-35.19059995233688,-35.19059995233688,-35.19059995233688,-35.19059995233688,50,0,0.0,1,4
796,-97.43211892142044,-32.47737297380681,-32.47737297380681,-32.47737297380681,-32.47737297380681,50,0,0.0,1,4
797,-102.68265063316171,-34.22755021105391,-33.894216877720574,-34.394216877720574,-34.394216877720574,50,0,0.0,1,4
798,-127.81149270842413,-42.60383090280804,-42.60383090280804,-42.60383090280804,-42.60383090280804,50,0,0.0,1,4
799,-173.9982848368411,-57.99942827894703,-56.99942827894703,-58.49942827894703,-58.49942827894703,50,0,0.0,1,4
800,-123.52421137816891,-41.17473712605631,-42.50807045938964,-42.50807045938964,-38.50807045938963,50,0,0.0,1,4
801,-143.4466590391874,-47.81555301306247,-47.81555301306247,-47.81555301306247,-47.81555301306247,50,0,0.0,1,4
802,-62.89825179901477,-20.966083933004924,-20.966083933004924,-20.966083933004924,-20.966083933004924,50,0,0.0,1,4
803,-168.3556980240008,-56.118566008000265,-56.11856600800026,-56.11856600800026,-56.11856600800026,50,0,0.0,1,4
804,-312.7878634631466,-104.2626211543822,-103.92928782104887,-104.42928782104887,-104.42928782104887,50,0,0.0,1,4
805,-144.66228084227592,-48.22076028075864,-47.8874269474253,-48.3874269474253,-48.3874269474253,50,0,0.0,1,4
806,-184.9597720812064,-61.65325736040214,-62.15325736040214,-60.65325736040214,-62.15325736040214,50,0,0.0,1,4
807,-76.7207004861996,-25.573566828733203,-25.573566828733203,-25.573566828733203,-25.573566828733203,50,0,0.0,1,4
808,-162.4283911888891,-54.14279706296304,-54.14279706296304,-54.14279706296304,-54.14279706296304,50,0,0.0,1,4
809,-93.10150567425256,-31.033835224750856,-31.03383522475085,-31.03383522475085,-31.03383522475085,50,0,0.0,1,4
810,-176.41185950265395,-58.80395316755132,-58.80395316755131,-58.80395316755131,-58.80395316755131,50,0,0.0,1,4
811,-151.68151272534027,-50.56050424178009,-50.560504241780095,-50.560504241780095,-50.560504241780095,50,0,0.0,1,4
812,-157.2998434599575,-52.433281153319165,-52.433281153319165,-52.433281153319165,-52.433281153319165,50,0,0.0,1,4
813,-147.0824993935359,-49.0274997978453,-49.027499797845294,-49.027499797845294,-49.027499797845294,50,0,0.0,1,4
814,-174.72147210985185,-58.240490703283946,-58.57382403661728,-58.57382403661728,-57.57382403661728,50,0,0.0,1,4
815,-128.16350118355322,-42.72116706118441,-42.72116706118441,-42.72116706118441,-42.72116706118441,50,0,0.0,1,4
816,-115.23638455101955,-38.41212818367319,-38.41212818367319,-38.41212818367319,-38.41212818367319,50,0,0.0,1,4
817,-130.207692904914,-43.402564301638,-43.402564301638,-43.402564301638,-43.402564301638,50,0,0.0,1,4
818,-112.50960372505816,-37.50320124168606,-38.00320124168606,-38.00320124168606,-36.50320124168606,50,0,0.0,1,4
819,-232.3841172663591,-77.46137242211971,-76.46137242211971,-77.96137242211971,-77.96137242211971,50,0,0.0,1,4
820,-117.79731629017,-39.26577209672333,-39.76577209672333,-38.26577209672333,-39.76577209672333,50,0,0.0,1,4
821,-143.7914729283793,-47.93049097612644,-48.43049097612645,-46.93049097612645,-48.43049097612645,50,0,0.0,1,4
822,-181.6001730415225,-60.533391013840834,-60.53339101384084,-60.53339101384084,-60.53339101384084,50,0,0.0,1,4
823,-180.20130608285592,-60.06710202761864,-59.067102027618645,-60.567102027618645,-60.567102027618645,50,0,0.0,1,4
824,-129.24933080027608,-43.083110266758695,-43.583110266758695,-43.583110266758695,-42.08311026675871,50,0,0.0,1,4
825,-274.86267895317553,-91.62089298439184,-91.28755965105852,-91.78755965105852,-91.78755965105852,50,0,0.0,1,4
826,-124.03909002121844,-41.34636334040615,-41.34636334040615,-41.34636334040615,-41.34636334040615,50,0,0.0,1,4
827,-149.62982995818106,-49.87660998606035,-49.87660998606035,-49.87660998606035,-49.87660998606035,50,0,0.0,1,4
828,-169.63782468529445,-56.54594156176481,-56.712608228431485,-56.712608228431485,-56.212608228431485,50,0,0.0,1,4
829,-117.79335548425468,-39.264451828084894,-38.264451828084894,-39.764451828084894,-39.764451828084894,50,0,0.0,1,4
830,-113.44446472361987,-37.81482157453996,-37.81482157453996,-37.81482157453996,-37.81482157453996,50,0,0.0,1,4
831,-146.49249466127372,-48.83083155375791,-48.83083155375791,-48.83083155375791,-48.83083155375791,50,0,0.0,1,4
832,-157.32717307724903,-52.44239102574968,-52.44239102574968,-52.44239102574968,-52.44239102574968,50,0,0.0,1,4
833,-88.05410115059331,-29.35136705019777,-29.35136705019777,-29.35136705019777,-29.35136705019777,50,0,0.0,1,4
834,-148.43126366717095,-49.47708788905698,-49.47708788905698,-49.47708788905698,-49.47708788905698,50,0,0.0,1,4
835,-149.7132360185945,-49.90441200619816,-49.90441200619816,-49.90441200619816,-49.90441200619816,50,0,0.0,1,4
836,-138.1082844254445,-46.0360948084815,-46.20276147514817,-45.70276147514817,-46.20276147514817,50,0,0.0,1,4
837,-118.88355275095584,-39.62785091698528,-38.29451758365194,-40.79451758365195,-39.79451758365195,50,0,0.0,1,4
838,-157.74509753531453,-52.58169917843818,-51.58169917843817,-53.08169917843817,-53.08169917843817,50,0,0.0,1,4
839,-117.867810714664,-39.28927023822133,-39.28927023822133,-39.28927023822133,-39.28927023822133,50,0,0.0,1,4
840,-158.07360903288702,-52.69120301096234,-52.69120301096234,-52.69120301096234,-52.69120301096234,50,0,0.0,1,4
841,-155.62785042456505,-51.87595014152168,-51.87595014152168,-51.87595014152168,-51.87595014152168,50,0,0.0,1,4
842,-136.18756412136108,-45.39585470712036,-45.39585470712036,-45.39585470712036,-45.39585470712036,50,0,0.0,1,4
843,-155.57938506785715,-51.85979502261906,-51.85979502261906,-51.85979502261906,-51.85979502261906,50,0,0.0,1,4
844,-148.59954306379734,-49.53318102126578,-50.03318102126578,-48.53318102126578,-50.03318102126578,50,0,0.0,1,4
845,-134.59676671270165,-44.86558890423388,-45.03225557090055,-44.53225557090055,-45.03225557090055,50,0,0.0,1,4
846,-202.96699792788573,-67.65566597596191,-67.65566597596191,-67.65566597596191,-67.65566597596191,50,0,0.0,1,4
847,-102.94902401883397,-34.31634133961132,-34.31634133961132,-34.31634133961132,-34.31634133961132,50,0,0.0,1,4
848,-111.49832115244809,-37.16610705081602,-37.16610705081602,-37.16610705081602,-37.16610705081602,50,0,0.0,1,4
849,-169.3208506546092,-56.4402835515364,-56.9402835515364,-56.9402835515364,-55.4402835515364,50,0,0.0,1,4
850,-132.1608145511679,-44.0536048503893,-44.0536048503893,-44.0536048503893,-44.0536048503893,50,0,0.0,1,4
851,-146.2154388640284,-48.7384796213428,-48.73847962134279,-48.73847962134279,-48.73847962134279,50,0,0.0,1,4
852,-157.92944703757382,-52.64314901252461,-52.6431490125246,-52.6431490125246,-52.6431490125246,50,0,0.0,1,4
853,-140.7756305795553,-46.9252101931851,-46.9252101931851,-46.9252101931851,-46.9252101931851,50,0,0.0,1,4
854,-171.78130111387878,-57.26043370462626,-58.260433704626266,-56.760433704626266,-56.760433704626266,50,0,0.0,1,4
855,-132.35947997430003,-44.11982665810001,-44.11982665810001,-44.11982665810001,-44.11982665810001,50,0,0.0,1,4
856,-203.81448661394785,-67.93816220464927,-67.93816220464927,-67.93816220464927,-67.93816220464927,50,0,0.0,1,4
857,-141.65518047125397,-47.21839349041799,-47.218393490418,-47.218393490418,-47.218393490418,50,0,0.0,1,4
858,-149.05730760591237,-49.68576920197079,-49.68576920197079,-49.68576920197079,-49.68576920197079,50,0,0.0,1,4
859,-263.19609372454084,-87.73203124151361,-86.73203124151361,-88.23203124151361,-88.23203124151361,50,0,0.0,1,4
860,-150.64500333668465,-50.215001112228215,-50.215001112228215,-50.215001112228215,-50.215001112228215,50,0,0.0,1,4
861,-112.79595373352134,-37.59865124450712,-37.59865124450712,-37.59865124450712,-37.59865124450712,50,0,0.0,1,4
862,-111.58612546641046,-37.19537515547015,-37.19537515547015,-37.19537515547015,-37.19537515547015,50,0,0.0,1,4
863,-170.9806163894265,-56.9935387964755,-56.9935387964755,-56.9935387964755,-56.9935387964755,50,0,0.0,1,4
864,-195.20359192575745,-65.06786397525248,-64.06786397525248,-65.56786397525248,-65.56786397525248,50,0,0.0,1,4
865,-164.13136855994514,-54.71045618664838,-54.71045618664838,-54.71045618664838,-54.71045618664838,50,0,0.0,1,4
866,-194.06353237147084,-64.68784412382361,-64.68784412382361,-64.68784412382361,-64.68784412382361,50,0,0.0,1,4
867,-133.19329406971704,-44.39776468990568,-45.39776468990568,-43.89776468990568,-43.89776468990568,50,0,0.0,1,4
868,-108.9678527076311,-36.322617569210365,-36.322617569210365,-36.322617569210365,-36.322617569210365,50,0,0.0,1,4
869,-211.62288293616305,-70.540960978721,-68.87429431205435,-71.37429431205435,-71.37429431205435,50,0,0.0,1,4
870,-214.7074329263716,-71.56914430879054,-71.56914430879054,-71.56914430879054,-71.56914430879054,50,0,0.0,1,4
871,-118.18065240895632,-39.39355080298544,-39.39355080298544,-39.39355080298544,-39.39355080298544,50,0,0.0,1,4
872,-186.4344671731613,-62.144822391053765,-62.644822391053765,-61.14482239105376,-62.644822391053765,50,0,0.0,1,4
873,-190.71233174713169,-63.570777249043886,-63.73744391571056,-63.23744391571056,-63.73744391571056,50,0,0.0,1,4
874,-151.75418803393848,-50.58472934464616,-50.58472934464616,-50.58472934464616,-50.58472934464616,50,0,0.0,1,4
875,-143.0507087670438,-47.6835695890146,-48.35023625568128,-47.85023625568128,-46.85023625568126,50,0,0.0,1,4
876,-139.30772889994432,-46.43590963331477,-46.43590963331478,-46.43590963331478,-46.43590963331478,50,0,0.0,1,4
877,-171.2631824390823,-57.0877274796941,-57.0877274796941,-57.0877274796941,-57.0877274796941,50,0,0.0,1,4
878,-148.36947163963714,-49.45649054654572,-49.45649054654572,-49.45649054654572,-49.45649054654572,50,0,0.0,1,4
879,-163.97452886462878,-54.6581762882096,-54.65817628820959,-54.65817628820959,-54.65817628820959,50,0,0.0,1,4
880,-166.87177874634511,-55.62392624878171,-55.62392624878171,-55.62392624878171,-55.62392624878171,50,0,0.0,1,4
881,-117.36115013250586,-39.12038337750195,-38.62038337750195,-38.62038337750195,-40.12038337750195,50,0,0.0,1,4
882,-229.1146329409304,-76.37154431364347,-76.53821098031013,-76.03821098031013,-76.53821098031013,50,0,0.0,1,4
883,-132.53974769031677,-44.17991589677226,-42.84658256343892,-44.84658256343893,-44.84658256343893,50,0,0.0,1,4
884,-80.88392422890232,-26.96130807630077,-26.96130807630077,-26.96130807630077,-26.96130807630077,50,0,0.0,1,4
885,-226.77972072573823,-75.59324024191275,-75.59324024191275,-75.59324024191275,-75.59324024191275,50,0,0.0,1,4
886,-135.36534318023058,-45.12178106007686,-45.121781060076856,-45.121781060076856,-45.121781060076856,50,0,0.0,1,4
887,-102.61670141842664,-34.20556713947555,-34.20556713947555,-34.20556713947555,-34.20556713947555,50,0,0.0,1,4
888,-153.38025395804766,-51.12675131934922,-51.12675131934922,-51.12675131934922,-51.12675131934922,50,0,0.0,1,4
889,-169.78499404395188,-56.59499801465063,-56.26166468131729,-56.76166468131729,-56.76166468131729,50,0,0.0,1,4
890,-152.10230051215478,-50.700766837384926,-51.3674335040516,-49.3674335040516,-51.3674335040516,50,0,0.0,1,4
891,-227.86407164642475,-75.95469054880824,-75.95469054880824,-75.95469054880824,-75.95469054880824,50,0,0.0,1,4
892,-154.92072009878788,-51.64024003292929,-50.64024003292929,-52.14024003292929,-52.14024003292929,50,0,0.0,1,4
893,-146.09100978556515,-48.69700326185505,-48.69700326185505,-48.69700326185505,-48.69700326185505,50,0,0.0,1,4
894,-251.93421445422507,-83.97807148474169,-84.47807148474169,-84.47807148474169,-82.97807148474169,50,0,0.0,1,4
895,-117.44219559493403,-39.14739853164468,-39.14739853164468,-39.14739853164468,-39.14739853164468,50,0,0.0,1,4
896,-108.6932892956654,-36.23109643188847,-36.23109643188847,-36.23109643188847,-36.23109643188847,50,0,0.0,1,4
897,-117.07784919692548,-39.02594973230849,-39.02594973230849,-39.02594973230849,-39.02594973230849,50,0,0.0,1,4
898,-92.38644725312876,-30.795482417709582,-31.295482417709582,-31.295482417709582,-29.795482417709582,50,0,0.0,1,4
899,-106.23793872727325,-35.412646242424415,-35.412646242424415,-35.412646242424415,-35.412646242424415,50,0,0.0,1,4
900,-120.27503696450492,-40.09167898816831,-40.09167898816831,-40.09167898816831,-40.09167898816831,50,0,0.0,1,4
901,-131.12775038511293,-43.709250128370975,-42.709250128370975,-44.209250128370975,-44.209250128370975,50,0,0.0,1,4
902,-166.17701358168262,-55.39233786056087,-55.72567119389421,-55.72567119389421,-54.72567119389421,50,0,0.0,1,4
903,-131.8647573636411,-43.9549191212137,-43.9549191212137,-43.9549191212137,-43.9549191212137,50,0,0.0,1,4
904,-147.6164145698056,-49.205471523268535,-49.205471523268535,-49.205471523268535,-49.205471523268535,50,0,0.0,1,4
905,-92.46353956497713,-30.821179854992376,-30.821179854992376,-30.821179854992376,-30.821179854992376,50,0,0.0,1,4
906,-158.5017180529591,-52.83390601765303,-52.83390601765303,-52.83390601765303,-52.83390601765303,50,0,0.0,1,4
907,-122.63353077551874,-40.87784359183958,-41.37784359183958,-41.37784359183958,-39.87784359183958,50,0,0.0,1,4
908,-161.89885347817545,-53.96628449272515,-53.96628449272515,-53.96628449272515,-53.96628449272515,50,0,0.0,1,4
909,-116.81992502958012,-38.93997500986004,-38.93997500986004,-38.93997500986004,-38.93997500986004,50,0,0.0,1,4
910,-149.529804459035,-49.84326815301167,-49.843268153011664,-49.843268153011664,-49.843268153011664,50,0,0.0,1,4
911,-210.7601695017668,-70.25338983392227,-70.25338983392227,-70.25338983392227,-70.25338983392227,50,0,0.0,1,4
912,-133.03986461410517,-44.34662153803506,-44.84662153803505,-43.34662153803505,-44.84662153803505,50,0,0.0,1,4
913,-185.2411260333012,-61.747042011100405,-61.747042011100405,-61.747042011100405,-61.747042011100405,50,0,0.0,1,4
914,-173.74278471765862,-57.91426157255288,-58.41426157255288,-58.41426157255288,-56.91426157255288,50,0,0.0,1,4
915,-132.4123949505726,-44.13746498352421,-44.6374649835242,-44.6374649835242,-43.1374649835242,50,0,0.0,1,4
916,-224.21456181460684,-74.73818727153561,-73.90485393820228,-75.4048539382023,-74.9048539382023,50,0,0.0,1,4
917,-143.2028554628415,-47.734285154280506,-47.734285154280506,-47.734285154280506,-47.734285154280506,50,0,0.0,1,4
918,-142.38011494267118,-47.46003831422373,-46.46003831422372,-47.96003831422372,-47.96003831422372,50,0,0.0,1,4
919,-95.15432166971716,-31.718107223239056,-31.718107223239056,-31.718107223239056,-31.718107223239056,50,0,0.0,1,4
920,-134.33037811509692,-44.77679270503231,-44.77679270503231,-44.77679270503231,-44.77679270503231,50,0,0.0,1,4
921,-161.689523982235,-53.89650799407833,-54.563174660745,-54.563174660745,-52.563174660745,50,0,0.0,1,4
922,-191.93666494133183,-63.97888831377728,-64.14555498044395,-63.64555498044395,-64.14555498044395,50,0,0.0,1,4
923,-99.05466525931976,-33.01822175310659,-33.01822175310659,-33.01822175310659,-33.01822175310659,50,0,0.0,1,4
924,-184.4588085966018,-61.4862695322006,-61.65293619886727,-61.15293619886728,-61.65293619886727,50,0,0.0,1,4
925,-156.27443382005504,-52.09147794001834,-52.25814460668501,-51.25814460668501,-52.75814460668501,50,0,0.0,1,4
926,-180.77304323176295,-60.257681077254325,-59.25768107725433,-60.75768107725433,-60.75768107725433,50,0,0.0,1,4
927,-123.67141931140678,-41.22380643713559,-41.22380643713559,-41.22380643713559,-41.22380643713559,50,0,0.0,1,4
928,-129.77170349178448,-43.25723449726149,-43.25723449726149,-43.25723449726149,-43.25723449726149,50,0,0.0,1,4
929,-140.7979947382624,-46.93266491275413,-46.93266491275413,-46.93266491275413,-46.93266491275413,50,0,0.0,1,4
930,-138.87022743268383,-46.29007581089461,-48.12340914422794,-46.12340914422794,-44.62340914422794,50,0,0.0,1,4
931,-100.88484898633932,-33.62828299544644,-33.62828299544644,-33.62828299544644,-33.62828299544644,50,0,0.0,1,4
932,-194.34804587283912,-64.78268195761304,-64.78268195761304,-64.78268195761304,-64.78268195761304,50,0,0.0,1,4
933,-170.69998510852267,-56.89999503617423,-56.89999503617423,-56.89999503617423,-56.89999503617423,50,0,0.0,1,4
934,-250.7657924613389,-83.58859748711296,-82.92193082044629,-84.9219308204463,-82.92193082044629,50,0,0.0,1,4
935,-110.16055202087334,-36.72018400695778,-36.72018400695778,-36.72018400695778,-36.72018400695778,50,0,0.0,1,4
936,-174.87892144087596,-58.29297381362532,-57.29297381362532,-58.79297381362532,-58.79297381362532,50,0,0.0,1,4
937,-212.3368989335084,-70.77896631116946,-71.27896631116946,-71.27896631116946,-69.77896631116946,50,0,0.0,1,4
938,-111.04435283481754,-37.01478427827252,-37.01478427827252,-37.01478427827252,-37.01478427827252,50,0,0.0,1,4
939,-141.54190378633547,-47.18063459544516,-47.18063459544516,-47.18063459544516,-47.18063459544516,50,0,0.0,1,4
940,-180.04816614150008,-60.01605538050003,-60.01605538050002,-60.01605538050002,-60.01605538050002,50,0,0.0,1,4
941,-155.48613555855349,-51.82871185285117,-51.82871185285116,-51.82871185285116,-51.82871185285116,50,0,0.0,1,4
942,-172.27787976312976,-57.42595992104325,-57.42595992104325,-57.42595992104325,-57.42595992104325,50,0,0.0,1,4
